Ежемесячный доход,Сумма сбережений,Текущие кредиты и задолженности,Кредитная история,Стабильность дохода,Уровень безработицы,Инфляция,ВВП страны,Курс национальной валюты,Процентные ставки,Семейное положение,Наличие детей,Образование,Профессия,Жилищные условия,Сумма запрошенного кредита,Срок кредита,Цель кредита,Решение по предыдущим заявкам,Общая задолженность клиента,Доходы семьи,Расходы на обслуживание кредитов,Наличие недвижимости или ценных бумаг,Кредитный рейтинг,Долгосрочные финансовые обязательства,Платежные истории,Уровень долга по отношению к доходам,Степень риска кредитования,Региональные ставки безработицы,Экономическая активность региона,Размер валового регионального продукта,Средний доход населения в регионе,Уровень финансовой стабильности региона
794332.9344433858,375608,74536.96532540867,45238.83890897523,712260.1997558633,279859,835696.4853191345,773368.7371585356,446675.0995792955,23.852476180883055,371576.8616534844,Нет,963949.3660091795,43164.06061789573,389321.86352324416,380626,603543,372372.5285930449,Одобрено,910089.3676155416,446112.8869220964,553584.3369243441,Да,834732.5998059767,475796.11012330075,106791.24755761598,781648,292649.1699172796,701797.8613879734,896797.0188646651,632422.8288420782,833879.8865674,511352
499755.53562402853,112743,486383.59931829304,731738.1002118734,28807.674987738228,488819,70406.96662363279,195172.62968437324,297491.8646645512,15.710084801917773,812908.0577821325,Да,733508.1894233878,774625.4668147013,712413.3598687707,166134,447437,35511.78055390078,Одобрено,615598.292315307,606245.9092775923,160467.73856385227,Нет,972498.4909499582,319852.9820814315,750641.845376528,139379,542231.4139292164,76301.77749917837,761700.6158988193,192796.00335146443,33246.47117276523,646480
919355.504926902,167503,313561.23155025265,349472.973193041,831985.9753281309,87794,991579.871804837,115532.28827583548,325554.1186243362,14.527967422838747,789558.6023901749,Да,55037.65668601615,83588.6680776016,671198.6577692638,76625,451196,288291.04345406784,Отказано,910670.8012099962,849781.4858612269,961866.9811454894,Нет,469316.8647009182,837025.33282296,566513.5788720691,560132,555736.9707008945,898967.844577762,608690.668298766,575232.0348393627,349057.57122814277,13334
237333.44211848234,106220,455706.8180268869,919970.9677813596,518585.6077770554,881136,674083.9473563267,542281.7773959577,547456.6844339786,19.735316015993035,907872.8964854033,Да,133164.22449008288,71520.24989072715,399085.02002834465,753500,410908,789416.9535946556,Отказано,381073.7158160493,109084.31005357328,809245.2929243726,Да,678680.6583191858,897688.4784267244,616024.6760202567,432213,145257.08721070955,315551.8876413516,644014.7840124628,52978.76623991808,692251.3321309999,755152
38884.19070061005,801119,626876.8600069461,823143.975122838,546278.336900111,630344,690891.3992451568,348173.4187037939,869289.8296386906,24.10297839411555,705122.3068321298,Нет,83265.76926478372,440073.43677890656,737086.3846711521,374610,180455,268059.1126539647,Отказано,989488.1477191816,559845.8377417639,955100.9722756698,Нет,321253.37653217313,549002.6470702831,299826.9017412465,584559,711700.2970316698,535397.5057685452,896049.299460741,191987.4867873785,917304.3046707516,754156
315449.73505089607,344537,450772.5770105865,371376.4660410301,460356.8599498208,64647,308919.21790581866,477988.76731755346,780086.7012348953,9.262480182779301,457017.8699892304,Нет,97602.67689276297,74091.19199347257,28592.845804175577,985625,253011,253772.36296285802,Отказано,318832.25611459726,553777.4571688593,713724.0615074148,Да,164765.8521395401,948354.2045564028,271076.0378936419,65242,246622.97571147478,946205.2095013055,385892.9532977733,730912.9489888093,517493.8815825625,49461
158377.59674650975,337051,191521.60727598847,213380.4200279697,207844.01277535295,302860,509991.1126929047,753352.3912592696,213391.60874736166,10.432649392185489,587571.4431923014,Нет,921930.6851714627,645301.8144362358,416509.7116760059,719011,624205,73543.0883001142,Одобрено,359644.6712058917,21279.424913402436,48014.286334577315,Нет,358212.41530519095,356403.0501823775,628652.2949689297,787362,653454.8636553251,848730.8819422331,993985.2269539271,384720.21611805045,252788.29036621397,588681
821821.6054380364,706519,688373.0377637069,589828.3173255012,199318.8532855264,205521,721540.3443977371,855948.0901110834,627226.1281257977,20.227324249823493,120253.70717412022,Да,514570.6110341341,807326.5241706808,368851.21726733394,121400,244342,484160.92156245996,Отказано,174385.8618305811,926681.8101042635,882584.9796436691,Нет,496635.09168513416,199660.1628682541,341399.50410317356,202176,176633.45167369524,506383.0361421104,469348.12113595085,199971.87828181987,963368.243985626,432718
447998.23286448955,877203,18451.430447960665,313110.99653677567,605211.1731525208,630132,885811.1117749083,114609.35262422648,35208.69297336358,1.5855692378596775,421803.2784017286,Да,291672.32405409485,418811.9105984369,785601.5887109464,534489,277043,97757.22085521674,Одобрено,47096.57385211645,730741.9500946627,586524.7665390873,Нет,927543.7868777856,275610.17306369473,232601.54226520908,416564,904495.1748978178,789881.1732105451,506175.11538466,453138.3238653888,29008.292033328624,51972
382621.3046853533,781132,917426.7094203553,367643.91352320317,205288.34937760723,119374,50030.27646980978,490523.28146801883,255199.5567264357,20.7773495889144,652918.3477857776,Да,441071.7624893327,325562.15338934393,121048.28436882394,395417,33601,51381.911818261615,Одобрено,27897.683084684628,709947.2064991212,648393.2167371945,Нет,573138.1244052061,711048.8511103027,824241.2447362115,805836,33914.11681111386,43279.94512660596,310348.07312462956,197386.21986711345,337928.7595945975,335149
285982.5918512288,786570,521468.34047070955,895189.2026442008,140523.88477145258,483704,290584.23675956385,183425.7636775855,303884.11735112284,27.46322807217945,839964.7988005546,Да,839314.1648274369,957784.0812505112,106017.11524082202,225929,242950,233966.42988159164,Отказано,690901.265296352,290379.911168446,834435.6729350173,Да,139744.28702901478,782040.3807997066,918921.3864901273,987349,636567.7779940827,207330.6573477691,455834.4992380337,394834.4976164045,522123.321779215,784427
963428.5283127978,198348,697523.1391706275,303476.1272174529,465772.38203323266,659724,994285.2318991773,554832.6970323571,746867.077295102,16.11893594377964,691141.1322093738,Нет,619174.1621410728,158874.80192264597,280570.99057362444,322442,347281,688346.3861683139,Отказано,974114.6154227122,275540.0411193055,680830.1865921365,Нет,534517.3963999638,439574.2351926072,739832.7438478817,970605,812729.8890569226,895389.2665059676,211201.0582572949,573986.1803043032,719264.5035674189,721874
876232.7149352452,940200,124313.61238893884,470925.1291496084,97441.76509426157,563868,335857.27286845114,680650.8228044941,643824.7462581273,27.472538269486453,711603.4413314465,Да,88816.65516999162,443789.4825595367,835754.1367166088,793003,643307,588378.6880415761,Отказано,400104.87277076754,64679.995537255294,778347.7349982936,Да,938255.5905183277,19034.022363596923,547042.8178340178,624305,347982.3133713431,943715.585899758,164840.77297400148,886178.2298375411,879507.442306319,904617
731469.2327282539,520294,33156.77643926296,594872.6777014252,653681.3521076316,300989,813752.9214571272,586447.1215870131,844364.2857199507,16.331948796249343,241451.32401694308,Да,440233.1295124823,73766.99929955887,453700.64663590107,691357,874360,506538.1084405025,Отказано,498725.0173194988,774632.8668090093,300546.4625196941,Нет,307240.4943021654,225653.0213404449,668679.6928154858,654843,336033.82772833615,126867.6679034454,295065.56447769527,84116.64582605526,964705.9951179302,467420
838784.8158094507,872654,754709.7184968177,976103.8459957243,201236.19541761986,248243,695678.0942185352,111868.25850330546,923683.9094560448,19.3609366060947,855907.9219519115,Нет,765996.2820874125,988617.0999521993,355439.4913799346,323639,749437,348236.12294038234,Отказано,609639.9643426567,852754.6022340241,378249.4282851326,Да,451088.27356384374,132511.54766026128,198404.02868663875,459238,525042.4600414326,750258.3951230977,399880.93370167137,836855.2154610095,449874.78452114516,831882
304759.5690725179,325675,33635.30464767338,313667.5979771561,673166.9767390735,988768,256402.88007916836,597856.648366028,454565.20846209745,23.124248197231353,115200.27755609907,Нет,387511.55526131566,537367.6492786359,586501.938396465,15662,697637,29289.28293636876,Отказано,725559.6537149514,191530.04204021613,568446.3134865218,Да,518897.28804602014,816058.3389173049,704599.1805820123,653696,453911.1628928262,693445.621029986,673653.7772947265,138937.9333800446,349021.3412987486,564906
636048.5253195956,339420,909116.7230722755,882879.9973395921,894281.6859614173,306974,625478.3440530847,756934.6144029055,508289.4598204084,26.397168629778523,388805.05344689416,Нет,793817.760460476,759641.1007062177,600762.5150513473,179427,990183,597134.7038278945,Одобрено,845137.1712646799,555197.6949161912,312034.34652167564,Да,205474.87419828668,945200.939173644,567078.080566416,731943,877767.5438356829,176358.55648925208,656168.7799719344,734992.2756469217,226383.02974078504,141817
987271.6754815007,428172,418868.1108159081,125019.03709528793,842516.012095649,637448,59164.39782394745,317839.6657416941,135040.8340933401,12.556224353097363,261688.7054203927,Да,120401.33921732959,702553.6907471602,775680.4208781613,969175,653090,440831.03735396225,Одобрено,47558.82358717956,331983.4568558059,259351.65035673784,Нет,841874.46655993,836813.2425236541,100869.21754244764,137478,214205.45882654985,44502.47883341026,802891.2720451616,875776.6405342537,90148.70059887909,992052
120288.40884364204,933318,554434.472595226,638153.0568824136,327806.7963250936,126580,859803.2858519865,256136.16681601398,639562.3376263307,9.742450073537162,658465.7933309472,Нет,962495.2014096462,237592.32077891566,543607.5402111515,693742,582518,110538.83780915302,Отказано,40192.237113929965,364477.6021775535,212081.0772983339,Нет,661076.1629624579,956127.3276534411,629154.7534870188,936540,694495.8117204574,868149.9360328467,206300.66339396092,343155.4579431843,825387.5489281148,350794
256556.29049025942,865273,288579.6122976734,274766.5646533771,404633.40452711796,595288,491500.9056361714,900150.670598905,712263.8932679585,25.058617018723975,845402.4027610063,Да,278742.97129749047,100934.95538388255,536115.9887461029,661481,923807,66762.71448990371,Одобрено,777405.3316784953,834618.6071663062,429331.25148759224,Нет,30373.22297788154,460170.0953993496,274583.33884894126,590314,277720.1811251604,134598.57705423,874675.1121609785,281789.6525819123,452154.09043610434,835156
197403.2727338835,573260,946084.0224434423,302783.31342036044,148001.46946971433,69257,222962.86985014286,515164.72429370834,812060.0530886019,14.105032834149707,978949.1451546306,Да,597585.4491980053,295239.85192545305,157628.4451592519,187316,516522,694142.6212197004,Отказано,145336.20984108443,605298.651249213,105983.14311517797,Да,97326.05738558956,651622.3303055293,478111.9096587042,302727,783862.2636191851,962764.1330854717,337781.3331314976,35668.466576146064,396301.9157111665,987292
735226.5409774883,341237,467666.9273823139,486760.866779009,705461.7879437024,327974,437366.4244479881,864516.0860312999,807182.7197942284,24.87834848158741,30991.031405587088,Да,169109.50686365506,421284.35090062604,539382.9123076177,383776,687680,972003.9552686,Одобрено,830468.5851796571,109629.85436678326,167446.193361662,Нет,789257.0941570016,707016.1804159316,364912.6708231153,216232,596454.0821604485,328847.67387427023,232950.8594451165,369130.24771243386,514458.56686095655,882240
958664.0861384876,486182,190798.51862726852,863479.5570262265,890203.0355936633,907616,546636.1746497359,49910.39204072158,654754.1922971448,10.765172190406163,841091.2549659837,Да,592168.5745193708,846370.7439168488,764808.4375236051,815929,998588,372004.70056869,Отказано,763760.1109760823,450997.5008220292,556197.2182483982,Да,713499.7480831135,542656.6663980568,86409.2982208964,990031,451235.0322219972,742893.9926838039,532588.1061409004,506738.6375267612,353129.2755105347,515135
479209.35465045867,377509,591537.9898020562,506820.24966879893,165903.89917590018,243555,925599.5185948635,522777.02507184626,724775.6135114266,13.067470664497646,604274.0225995594,Да,305575.8301361905,116127.3694570751,33361.003125679694,653915,983888,340329.7086808593,Отказано,422463.60009273986,913978.7447337154,266242.80370951357,Нет,142035.98359753622,671485.3578483713,456199.71936312516,676768,414187.026400233,159969.34494641956,496244.83649031055,608904.735751662,736377.5575403096,780788
424622.2032956111,353806,978172.1957637846,999941.8165544288,210532.77528701496,820126,803643.2564405289,608145.2641944293,746653.6338103972,24.485253816214744,431972.4537654518,Да,200108.37071770272,44205.255314351,488096.1452796502,527916,515219,200099.81998751304,Одобрено,290807.8442665999,80240.96256388826,219931.16990957537,Нет,886412.5173719416,676080.6397308524,796708.8840501012,53644,111208.17018516631,667672.58960067,301553.79744221084,642573.4826592015,238794.68799384963,481918
98115.93018375375,534081,917434.2532627712,920751.8730756926,174732.75177716505,970418,263727.3481732987,787578.5641918344,539681.5155695324,6.959607709118151,150585.6433919066,Нет,422152.9944244102,665644.2526332511,860953.0046919984,944767,54879,530254.392632751,Одобрено,412705.9972957666,294552.96093582,54341.766200740545,Да,140307.96068214212,242178.20320097357,760038.4062689146,413295,999833.3781470088,926871.5200381866,317205.55785209226,858656.4472388349,673273.0970011725,364467
885801.8819531888,286011,149494.41570230311,850971.3663507974,307240.06881148915,674723,436258.7207549073,381160.12477472523,143489.08653560982,28.22523929198531,796636.8152959513,Нет,435571.27678450564,883703.0714476146,820102.8073958707,251517,940558,504383.85644927813,Одобрено,510966.23519603634,196498.96966328862,997794.6983732824,Нет,336231.89608400693,911005.207323962,691440.3499915178,52232,184667.57004775322,257196.98471594957,33607.47256986135,788853.1293503679,47345.06680863752,258208
313041.7546494851,523278,455246.35428503517,411035.462534416,966762.0631567227,987840,364822.20881236345,858410.0804184576,391358.3730053366,15.337396594682371,606209.0618442477,Да,976903.6805204279,420974.80427812797,938259.4988242025,883168,477558,141655.28270038567,Отказано,507171.87458277575,733018.0613383742,15474.827430526935,Нет,219773.34234153922,564682.3142991593,84125.09792271505,850073,165032.23591782677,360391.72164704726,469454.06154845905,261543.41059281392,591076.0119768676,239642
